word_sample_id,word_id,sample_order,sample_sentence
2147,1074,1,The legacy changed the final result.
2148,1074,2,The story included a clear legacy.
2149,1075,1,The lethargic detail changed the whole plan.
2150,1075,2,She gave a lethargic answer in class.
2151,1076,1,The team compared the samples lethargically.
2152,1076,2,The model reacted lethargically to the new data.
2153,1077,1,The lethargy changed the final result.
2154,1077,2,The story included a clear lethargy.
2155,1078,1,The report described the liaison clearly.
2156,1078,2,We noticed the liaison during the project.
2157,1079,1,The class discussed the likelihood after the video.
2158,1079,2,This example shows the likelihood clearly.
2159,1080,1,We saw a limitless pattern in the results.
2160,1080,2,His limitless style made the story stronger.
2161,1081,1,The graph shows a linear increase.
2162,1081,2,We used a linear model in class.
2163,1082,1,This macabre example helped the students.
2164,1082,2,The report used a macabre idea clearly.
2165,1083,1,We saw a magnetic pattern in the results.
2166,1083,2,His magnetic style made the story stronger.
2167,1084,1,The system behaved magnetically during the test.
2168,1084,2,The result changed magnetically in the study.
2169,1085,1,The class discussed the magnetism after the video.
2170,1085,2,This example shows the magnetism clearly.
2171,1086,1,The malfunction changed the final result.
2172,1086,2,The story included a clear malfunction.
2173,1087,1,She put the manicure beside her bag.
2174,1087,2,He found a manicure under the chair.
2175,1088,1,The class discussed the manipulation after the video.
2176,1088,2,This example shows the manipulation clearly.
2177,1089,1,We saw a marginal pattern in the results.
2178,1089,2,His marginal style made the story stronger.
2179,1090,1,The system behaved marginally during the test.
2180,1090,2,The result changed marginally in the study.
2181,1091,1,The mark-up was on the wooden table.
2182,1091,2,My brother carried the mark-up to school.
2183,1092,1,The marvel changed the final result.
2184,1092,2,The story included a clear marvel.
2185,1093,1,The naive detail changed the whole plan.
2186,1093,2,She gave a naive answer in class.
2187,1094,1,He answered naively when the teacher asked.
2188,1094,2,The machine moved naively across the floor.
2189,1095,1,His naivety caused a small mistake.
2190,1095,2,The story shows her naivety clearly.
2191,1096,1,The report described the naturalness clearly.
2192,1096,2,We noticed the naturalness during the project.
2193,1097,1,This neglectful example helped the students.
2194,1097,2,The report used a neglectful idea clearly.
2195,1098,1,We saw a negligent pattern in the results.
2196,1098,2,His negligent style made the story stronger.
2197,1099,1,They walked negligently through the quiet hall.
2198,1099,2,The student listened negligently to the story.
2199,1100,1,This negligible example helped the students.
2200,1100,2,The report used a negligible idea clearly.
2201,1101,1,The niche changed the final result.
2202,1101,2,The story included a clear niche.
2203,1102,1,The nocturnal detail changed the whole plan.
2204,1102,2,She gave a nocturnal answer in class.
2205,1103,1,This nondescript example helped the students.
2206,1103,2,The report used a nondescript idea clearly.
2207,1104,1,The team will oblige the issue tomorrow.
2208,1104,2,I hope to oblige this skill with practice.
2209,1105,1,They plan to obscure the problem this week.
2210,1105,2,She tried to obscure the task before dinner.
2211,1106,1,He answered obscurely when the teacher asked.
2212,1106,2,The machine moved obscurely across the floor.
2213,1107,1,A young occupant waited outside the room.
2214,1107,2,The occupant spoke kindly to us.
2215,1108,1,The occupational detail changed the whole plan.
2216,1108,2,She gave an occupational answer in class.
2217,1109,1,The class discussed the oddity after the video.
2218,1109,2,This example shows the oddity clearly.
2219,1110,1,We saw an offspring pattern in the results.
2220,1110,2,His offspring style made the story stronger.
2221,1111,1,The report described the orchard clearly.
2222,1111,2,We noticed the orchard during the project.
2223,1112,1,The plan changed ordinarily after lunch.
2224,1112,2,She smiled ordinarily at the good news.
2225,1113,1,We saw an organizational pattern in the results.
2226,1113,2,His organizational style made the story stronger.
2227,1114,1,The ornamental detail changed the whole plan.
2228,1114,2,She gave an ornamental answer in class.
2229,1115,1,The class discussed the panorama after the video.
2230,1115,2,This example shows the panorama clearly.
2231,1116,1,We saw a panoramic pattern in the results.
2232,1116,2,His panoramic style made the story stronger.
2233,1117,1,The report described the parasite clearly.
2234,1117,2,We noticed the parasite during the project.
2235,1118,1,This paternal example helped the students.
2236,1118,2,The report used a paternal idea clearly.
2237,1119,1,We saw a paternalistic pattern in the results.
2238,1119,2,His paternalistic style made the story stronger.
2239,1120,1,The report described the pathos clearly.
2240,1120,2,We noticed the pathos during the project.
2241,1121,1,The paywall was on the wooden table.
2242,1121,2,My brother carried the paywall to school.
2243,1122,1,A peacock walked across the garden.
2244,1122,2,The peacock opened its bright feathers.
2245,1123,1,The peasant helped a child near the door.
2246,1123,2,A friendly peasant smiled during the meeting.
2247,1124,1,The class discussed the pedicure after the video.
2248,1124,2,This example shows the pedicure clearly.
2249,1125,1,We saw a pendulous pattern in the results.
2250,1125,2,His pendulous style made the story stronger.
2251,1126,1,The pendulum swung from side to side.
2252,1126,2,A clock may use a pendulum inside.
2253,1127,1,The class discussed the quarry after the video.
2254,1127,2,This example shows the quarry clearly.
2255,1128,1,The quest changed the final result.
2256,1128,2,The story included a clear quest.
2257,1129,1,The report described the quip clearly.
2258,1129,2,We noticed the quip during the project.
2259,1130,1,The class discussed the quirk after the video.
2260,1130,2,This example shows the quirk clearly.
2261,1131,1,We saw a quirky pattern in the results.
2262,1131,2,His quirky style made the story stronger.
2263,1132,1,She put the radiator beside her bag.
2264,1132,2,He found a radiator under the chair.
2265,1133,1,The class discussed the rapport after the video.
2266,1133,2,This example shows the rapport clearly.
2267,1134,1,The rarity changed the final result.
2268,1134,2,The story included a clear rarity.
2269,1135,1,They walked raunchily through the quiet hall.
2270,1135,2,The student listened raunchily to the story.
2271,1136,1,This raunchy example helped the students.
2272,1136,2,The report used a raunchy idea clearly.
2273,1137,1,We saw a readable pattern in the results.
2274,1137,2,His readable style made the story stronger.
2275,1138,1,The report described the realism clearly.
2276,1138,2,We noticed the realism during the project.
2277,1139,1,The class discussed the realist after the video.
2278,1139,2,This example shows the realist clearly.
2279,1140,1,The team will reap the issue tomorrow.
2280,1140,2,I hope to reap this skill with practice.
2281,1141,1,The report described the reassurance clearly.
2282,1141,2,We noticed the reassurance during the project.
2283,1142,1,She tried to reassure the news calmly.
2284,1142,2,They asked him to reassure the story again.
2285,1143,1,The recess changed the final result.
2286,1143,2,The story included a clear recess.
2287,1144,1,They plan to sacrifice the problem this week.
2288,1144,2,She tried to sacrifice the task before dinner.
2289,1145,1,She began to salivate when the music started.
2290,1145,2,They will salivate outside if the weather is good.
2291,1146,1,The saloon changed the final result.
2292,1146,2,The story included a clear saloon.
2293,1147,1,They plan to salvage the problem this week.
2294,1147,2,She tried to salvage the task before dinner.
2295,1148,1,The class discussed the salvation after the video.
2296,1148,2,This example shows the salvation clearly.
2297,1149,1,I cleaned the salve before dinner.
2298,1149,2,The small salve fell from the shelf.
2299,1150,1,The report described the sanctity clearly.
2300,1150,2,We noticed the sanctity during the project.
2301,1151,1,The class discussed the sap after the video.
2302,1151,2,This example shows the sap clearly.
2303,1152,1,The sarcasm changed the final result.
2304,1152,2,The story included a clear sarcasm.
2305,1153,1,The sarcastic detail changed the whole plan.
2306,1153,2,She gave a sarcastic answer in class.
2307,1154,1,The team compared the samples sarcastically.
2308,1154,2,The model reacted sarcastically to the new data.
2309,1155,1,People gathered outside the sauna.
2310,1155,2,The old sauna looked clean and bright.
2311,1156,1,The report described the tact clearly.
2312,1156,2,We noticed the tact during the project.
2313,1157,1,This tactful example helped the students.
2314,1157,2,The report used a tactful idea clearly.
2315,1158,1,He answered tactfully when the teacher asked.
2316,1158,2,The machine moved tactfully across the floor.
2317,1159,1,They plan to tailor the problem this week.
2318,1159,2,She tried to tailor the task before dinner.
2319,1160,1,We need to tangle the plan carefully.
2320,1160,2,He decided to tangle it after the meeting.
2321,1161,1,We saw a tangled pattern in the results.
2322,1161,2,His tangled style made the story stronger.
2323,1162,1,The tantamount detail changed the whole plan.
2324,1162,2,She gave a tantamount answer in class.
2325,1163,1,The class discussed the tantrum after the video.
2326,1163,2,This example shows the tantrum clearly.
2327,1164,1,I cleaned the tastebud before dinner.
2328,1164,2,The small tastebud fell from the shelf.
2329,1165,1,The taut detail changed the whole plan.
2330,1165,2,She gave a taut answer in class.
2331,1166,1,He answered tautly when the teacher asked.
2332,1166,2,The machine moved tautly across the floor.
2333,1167,1,We saw an unassisted pattern in the results.
2334,1167,2,His unassisted style made the story stronger.
2335,1168,1,The unconventional detail changed the whole plan.
2336,1168,2,She gave an unconventional answer in class.
2337,1169,1,This unconvincing example helped the students.
2338,1169,2,The report used an unconvincing idea clearly.
2339,1170,1,He answered unconvincingly when the teacher asked.
2340,1170,2,The machine moved unconvincingly across the floor.
2341,1171,1,The undaunted detail changed the whole plan.
2342,1171,2,She gave an undaunted answer in class.
2343,1172,1,This unenviable example helped the students.
2344,1172,2,The report used an unenviable idea clearly.
2345,1173,1,She spoke unenviably during the meeting.
2346,1173,2,The team worked unenviably on the final task.
2347,1174,1,The uneventful detail changed the whole plan.
2348,1174,2,She gave an uneventful answer in class.
2349,1175,1,The class discussed the uniformity after the video.
2350,1175,2,This example shows the uniformity clearly.
2351,1176,1,We saw an uninspiring pattern in the results.
2352,1176,2,His uninspiring style made the story stronger.
2353,1177,1,The report described the unison clearly.
2354,1177,2,We noticed the unison during the project.
2355,1178,1,The class discussed the vegetation after the video.
2356,1178,2,This example shows the vegetation clearly.
2357,1179,1,They need to venerate the message correctly.
2358,1179,2,I tried to venerate what happened yesterday.
2359,1180,1,The report described the veneration clearly.
2360,1180,2,We noticed the veneration during the project.
2361,1181,1,We need to ventilate the plan carefully.
2362,1181,2,He decided to ventilate it after the meeting.
2363,1182,1,The ventilation changed the final result.
2364,1182,2,The story included a clear ventilation.
2365,1183,1,They waited near the verandah after lunch.
2366,1183,2,She took a photo of the verandah in town.
2367,1184,1,The class discussed the verdict after the video.
2368,1184,2,This example shows the verdict clearly.
2369,1185,1,We saw a versatile pattern in the results.
2370,1185,2,His versatile style made the story stronger.
2371,1186,1,The report described the versatility clearly.
2372,1186,2,We noticed the versatility during the project.
2373,1187,1,This vertical example helped the students.
2374,1187,2,The report used a vertical idea clearly.
2375,1188,1,The verve changed the final result.
2376,1188,2,The story included a clear verve.
2377,1189,1,The report described the wares clearly.
2378,1189,2,We noticed the wares during the project.
2379,1190,1,The child was wary in the dark room.
2380,1190,2,My friend became wary during the lesson.
2381,1191,1,I cleaned the washtub before dinner.
2382,1191,2,The small washtub fell from the shelf.
2383,1192,1,They waited near the waterfront after lunch.
2384,1192,2,She took a photo of the waterfront in town.
2385,1193,1,The wayside was quiet in the morning.
2386,1193,2,We found the wayside at the end of the street.
2387,1194,1,She listened to music whilst cooking dinner.
2388,1194,2,He took notes whilst the teacher spoke.
2389,1195,1,The wicked detail changed the whole plan.
2390,1195,2,She gave a wicked answer in class.
2391,1196,1,The plan changed wickedly after lunch.
2392,1196,2,She smiled wickedly at the good news.
2393,1197,1,I was withdrawn when I heard the news.
2394,1197,2,They seemed withdrawn at the end of the day.
2395,1198,1,The wizened detail changed the whole plan.
2396,1198,2,She gave a wizened answer in class.
2397,1199,1,We need to woo the plan carefully.
2398,1199,2,He decided to woo it after the meeting.
2399,1200,1,We saw a zany pattern in the results.
2400,1200,2,His zany style made the story stronger.
2401,1201,1,The report described the aberration clearly.
2402,1201,2,We noticed the aberration during the project.
2403,1202,1,We can abhor the problem step by step.
2404,1202,2,He began to abhor the answer during class.
2405,1203,1,We saw an abhorrent pattern in the results.
2406,1203,2,His abhorrent style made the story stronger.
2407,1204,1,The plan changed abhorrently after lunch.
2408,1204,2,She smiled abhorrently at the good news.
2409,1205,1,This abject example helped the students.
2410,1205,2,The report used an abject idea clearly.
2411,1206,1,He answered abundantly when the teacher asked.
2412,1206,2,The machine moved abundantly across the floor.
2413,1207,1,The report described the accountability clearly.
2414,1207,2,We noticed the accountability during the project.
2415,1208,1,We need to accrue the plan carefully.
2416,1208,2,He decided to accrue it after the meeting.
2417,1209,1,The acreage changed the final result.
2418,1209,2,The story included a clear acreage.
2419,1210,1,The acrobatic detail changed the whole plan.
2420,1210,2,She gave an acrobatic answer in class.
2421,1211,1,The team compared the samples acrobatically.
2422,1211,2,The model reacted acrobatically to the new data.
2423,1212,1,The acrobatics changed the final result.
2424,1212,2,The story included a clear acrobatics.
2425,1213,1,The children like to babble after school.
2426,1213,2,We watched the birds babble near the trees.
2427,1214,1,We need to banish the plan carefully.
2428,1214,2,He decided to banish it after the meeting.
2429,1215,1,The banishment changed the final result.
2430,1215,2,The story included a clear banishment.
2431,1216,1,The baroque detail changed the whole plan.
2432,1216,2,She gave a baroque answer in class.
2433,1217,1,The bauble was on the wooden table.
2434,1217,2,My brother carried the bauble to school.
2435,1218,1,The behest changed the final result.
2436,1218,2,The story included a clear behest.
2437,1219,1,The report described the belligerence clearly.
2438,1219,2,We noticed the belligerence during the project.
2439,1220,1,This belligerent example helped the students.
2440,1220,2,The report used a belligerent idea clearly.
2441,1221,1,We saw a beneficiary pattern in the results.
2442,1221,2,His beneficiary style made the story stronger.
2443,1222,1,She felt bereft before the test.
2444,1222,2,He looked bereft after the phone call.
2445,1223,1,They walked bereftly through the quiet hall.
2446,1223,2,The student listened bereftly to the story.
2447,1224,1,The team will besiege the issue tomorrow.
2448,1224,2,I hope to besiege this skill with practice.
2449,1225,1,We need to caffeinate the meal before noon.
2450,1225,2,She likes to caffeinate with her family.
2451,1226,1,This calamitous example helped the students.
2452,1226,2,The report used a calamitous idea clearly.
2453,1227,1,The plan failed calamitously after the mistake.
2454,1227,2,The bridge collapsed calamitously during the storm.
2455,1228,1,The report described the calamity clearly.
2456,1228,2,We noticed the calamity during the project.
2457,1229,1,This callous example helped the students.
2458,1229,2,The report used a callous idea clearly.
2459,1230,1,He answered callously when the teacher asked.
2460,1230,2,The machine moved callously across the floor.
2461,1231,1,The calorific detail changed the whole plan.
2462,1231,2,She gave a calorific answer in class.
2463,1232,1,This capacious example helped the students.
2464,1232,2,The report used a capacious idea clearly.
2465,1233,1,The report explained the change catastrophically.
2466,1233,2,The room was designed catastrophically for better sound.
2467,1234,1,The report described the cay clearly.
2468,1234,2,We noticed the cay during the project.
2469,1235,1,This choreographical example helped the students.
2470,1235,2,The report used a choreographical idea clearly.
2471,1236,1,The choreography changed the final result.
2472,1236,2,The story included a clear choreography.
2473,1237,1,They plan to dampen the problem this week.
2474,1237,2,She tried to dampen the task before dinner.
2475,1238,1,We need to deaden the plan carefully.
2476,1238,2,He decided to deaden it after the meeting.
2477,1239,1,The declination changed the final result.
2478,1239,2,The story included a clear declination.
2479,1240,1,The deficient detail changed the whole plan.
2480,1240,2,She gave a deficient answer in class.
2481,1241,1,The machine worked deficiently after the repair.
2482,1241,2,The report answered the question deficiently.
2483,1242,1,People gathered outside the delicatessen.
2484,1242,2,The old delicatessen looked clean and bright.
2485,1243,1,The report described the demystification clearly.
2486,1243,2,We noticed the demystification during the project.
2487,1244,1,We can demystify the problem step by step.
2488,1244,2,He began to demystify the answer during class.
2489,1245,1,The denotation changed the final result.
2490,1245,2,The story included a clear denotation.
2491,1246,1,They plan to denote the problem this week.
2492,1246,2,She tried to denote the task before dinner.
2493,1247,1,She tried to denounce the news calmly.
2494,1247,2,They asked him to denounce the story again.
2495,1248,1,The denunciation changed the final result.
2496,1248,2,The story included a clear denunciation.
2497,1249,1,The report described the ebb clearly.
2498,1249,2,We noticed the ebb during the project.
2499,1250,1,The class discussed the eccentricity after the video.
2500,1250,2,This example shows the eccentricity clearly.
2501,1251,1,I saw him echo near the park.
2502,1251,2,The crowd waited for the show to echo.
2503,1252,1,The children like to echolocate after school.
2504,1252,2,We watched the birds echolocate near the trees.
2505,1253,1,The class discussed the echolocation after the video.
2506,1253,2,This example shows the echolocation clearly.
2507,1254,1,The ecotourism changed the final result.
2508,1254,2,The story included a clear ecotourism.
2509,1255,1,The report described the edification clearly.
2510,1255,2,We noticed the edification during the project.
2511,1256,1,The edifice was quiet in the morning.
2512,1256,2,We found the edifice at the end of the street.
2513,1257,1,They need to edify the message correctly.
2514,1257,2,I tried to edify what happened yesterday.
2515,1258,1,The egalitarian detail changed the whole plan.
2516,1258,2,She gave an egalitarian answer in class.
2517,1259,1,The class discussed the elasticity after the video.
2518,1259,2,This example shows the elasticity clearly.
2519,1260,1,I was elated when I heard the news.
2520,1260,2,They seemed elated at the end of the day.
2521,1261,1,The fabled detail changed the whole plan.
2522,1261,2,She gave a fabled answer in class.
2523,1262,1,We need to fabricate the plan carefully.
2524,1262,2,He decided to fabricate it after the meeting.
2525,1263,1,The fabrication changed the final result.
2526,1263,2,The story included a clear fabrication.
2527,1264,1,They plan to fabulate the problem this week.
2528,1264,2,She tried to fabulate the task before dinner.
2529,1265,1,The class discussed the fabulation after the video.
2530,1265,2,This example shows the fabulation clearly.
2531,1266,1,The facsimile changed the final result.
2532,1266,2,The story included a clear facsimile.
2533,1267,1,The report described the fallacy clearly.
2534,1267,2,We noticed the fallacy during the project.
2535,1268,1,This farcical example helped the students.
2536,1268,2,The report used a farcical idea clearly.
2537,1269,1,They need to feign the message correctly.
2538,1269,2,I tried to feign what happened yesterday.
2539,1270,1,The report described the ferocity clearly.
2540,1270,2,We noticed the ferocity during the project.
2541,1271,1,We need to fete the plan carefully.
2542,1271,2,He decided to fete it after the meeting.
2543,1272,1,The gale changed the final result.
2544,1272,2,The story included a clear gale.
2545,1273,1,The report described the gambit clearly.
2546,1273,2,We noticed the gambit during the project.
2547,1274,1,This gauche example helped the students.
2548,1274,2,The report used a gauche idea clearly.
2549,1275,1,We saw a genomic pattern in the results.
2550,1275,2,His genomic style made the story stronger.
2551,1276,1,The system behaved genomically during the test.
2552,1276,2,The result changed genomically in the study.
2553,1277,1,The class discussed the glitz after the video.
2554,1277,2,This example shows the glitz clearly.
2555,1278,1,We saw a glitzy pattern in the results.
2556,1278,2,His glitzy style made the story stronger.
2557,1279,1,The report described the gout clearly.
2558,1279,2,We noticed the gout during the project.
2559,1280,1,She began to gravitate when the music started.
2560,1280,2,They will gravitate outside if the weather is good.
2561,1281,1,We saw a gravitational pattern in the results.
2562,1281,2,His gravitational style made the story stronger.
2563,1282,1,The system behaved gravitationally during the test.
2564,1282,2,The result changed gravitationally in the study.
2565,1283,1,The habitation was quiet in the morning.
2566,1283,2,We found the habitation at the end of the street.
2567,1284,1,The team will hamper the issue tomorrow.
2568,1284,2,I hope to hamper this skill with practice.
2569,1285,1,The haphazard detail changed the whole plan.
2570,1285,2,She gave a haphazard answer in class.
2571,1286,1,He answered haphazardly when the teacher asked.
2572,1286,2,The machine moved haphazardly across the floor.
2573,1287,1,We saw a hapless pattern in the results.
2574,1287,2,His hapless style made the story stronger.
2575,1288,1,The report described the happenstance clearly.
2576,1288,2,We noticed the happenstance during the project.
2577,1289,1,She spoke haughtily during the meeting.
2578,1289,2,The team worked haughtily on the final task.
2579,1290,1,We saw a haughty pattern in the results.
2580,1290,2,His haughty style made the story stronger.
2581,1291,1,They walked hauntingly through the quiet hall.
2582,1291,2,The student listened hauntingly to the story.
2583,1292,1,The headmistress arrived early for work.
2584,1292,2,Everyone thanked the headmistress after lunch.
2585,1293,1,I cleaned the helm before dinner.
2586,1293,2,The small helm fell from the shelf.
2587,1294,1,Please herald clearly before you leave.
2588,1294,2,The teacher will herald the class after lunch.
2589,1295,1,This idiomatic example helped the students.
2590,1295,2,The report used an idiomatic idea clearly.
2591,1296,1,The report explained the change idiomatically.
2592,1296,2,The room was designed idiomatically for better sound.
2593,1297,1,The report described the idiosyncrasy clearly.
2594,1297,2,We noticed the idiosyncrasy during the project.
2595,1298,1,This idiosyncratic example helped the students.
2596,1298,2,The report used an idiosyncratic idea clearly.
2597,1299,1,We saw an ignominious pattern in the results.
2598,1299,2,His ignominious style made the story stronger.
2599,1300,1,The plan changed ignominiously after lunch.
2600,1300,2,She smiled ignominiously at the good news.
2601,1301,1,This impeccable example helped the students.
2602,1301,2,The report used an impeccable idea clearly.
2603,1302,1,He answered impeccably when the teacher asked.
2604,1302,2,The machine moved impeccably across the floor.
2605,1303,1,The imperceptible detail changed the whole plan.
2606,1303,2,She gave an imperceptible answer in class.
2607,1304,1,The plan changed imperceptibly after lunch.
2608,1304,2,She smiled imperceptibly at the good news.
2609,1305,1,The imposition changed the final result.
2610,1305,2,The story included a clear imposition.
2611,1306,1,The impresario helped a child near the door.
2612,1306,2,A friendly impresario smiled during the meeting.
2613,1307,1,The class discussed the jargon after the video.
2614,1307,2,This example shows the jargon clearly.
2615,1308,1,We saw a jarring pattern in the results.
2616,1308,2,His jarring style made the story stronger.
2617,1309,1,The kinetic detail changed the whole plan.
2618,1309,2,She gave a kinetic answer in class.
2619,1310,1,The team compared the samples kinetically.
2620,1310,2,The model reacted kinetically to the new data.
2621,1311,1,The knack changed the final result.
2622,1311,2,The story included a clear knack.
2623,1312,1,Please lament clearly before you leave.
2624,1312,2,The teacher will lament the class after lunch.
2625,1313,1,The class discussed the lamentation after the video.
2626,1313,2,This example shows the lamentation clearly.
2627,1314,1,The laryngitis changed the final result.
2628,1314,2,The story included a clear laryngitis.
2629,1315,1,The report described the lassitude clearly.
2630,1315,2,We noticed the lassitude during the project.
2631,1316,1,She tried to laud the news calmly.
2632,1316,2,They asked him to laud the story again.
2633,1317,1,We saw a laudatory pattern in the results.
2634,1317,2,His laudatory style made the story stronger.
2635,1318,1,We need to leaven the meal before noon.
2636,1318,2,She likes to leaven with her family.
2637,1319,1,The class discussed the leavening after the video.
2638,1319,2,This example shows the leavening clearly.
2639,1320,1,The legion changed the final result.
2640,1320,2,The story included a clear legion.
2641,1321,1,Please liaise clearly before you leave.
2642,1321,2,The teacher will liaise the class after lunch.
2643,1322,1,The class discussed the locomotion after the video.
2644,1322,2,This example shows the locomotion clearly.
2645,1323,1,The maelstrom changed the final result.
2646,1323,2,The story included a clear maelstrom.
2647,1324,1,The report described the maggot clearly.
2648,1324,2,We noticed the maggot during the project.
2649,1325,1,The class discussed the magnanimity after the video.
2650,1325,2,This example shows the magnanimity clearly.
2651,1326,1,We saw a magnanimous pattern in the results.
2652,1326,2,His magnanimous style made the story stronger.
2653,1327,1,They walked magnanimously through the quiet hall.
2654,1327,2,The student listened magnanimously to the story.
2655,1328,1,The magnate arrived early for work.
2656,1328,2,Everyone thanked the magnate after lunch.
2657,1329,1,The magpie changed the final result.
2658,1329,2,The story included a clear magpie.
2659,1330,1,The report described the malice clearly.
2660,1330,2,We noticed the malice during the project.
2661,1331,1,This malicious example helped the students.
2662,1331,2,The report used a malicious idea clearly.
2663,1332,1,The plan changed maliciously after lunch.
2664,1332,2,She smiled maliciously at the good news.
2665,1333,1,The report described the malleability clearly.
2666,1333,2,We noticed the malleability during the project.
2667,1334,1,This malleable example helped the students.
2668,1334,2,The report used a malleable idea clearly.
2669,1335,1,We saw a nascent pattern in the results.
2670,1335,2,His nascent style made the story stronger.
2671,1336,1,The neophyte helped a child near the door.
2672,1336,2,A friendly neophyte smiled during the meeting.
2673,1337,1,The end of the long trip is nigh.
2674,1337,2,"Winter is nigh, so the nights feel colder."
2675,1338,1,We saw a nonchalant pattern in the results.
2676,1338,2,His nonchalant style made the story stronger.
2677,1339,1,They walked nonchalantly through the quiet hall.
2678,1339,2,The student listened nonchalantly to the story.
2679,1340,1,The class discussed the nostalgia after the video.
2680,1340,2,This example shows the nostalgia clearly.
2681,1341,1,We saw a nostalgic pattern in the results.
2682,1341,2,His nostalgic style made the story stronger.
2683,1342,1,The system behaved nostalgically during the test.
2684,1342,2,The result changed nostalgically in the study.
2685,1343,1,The class discussed the notoriety after the video.
2686,1343,2,This example shows the notoriety clearly.
2687,1344,1,The plan changed notoriously after lunch.
2688,1344,2,She smiled notoriously at the good news.
2689,1345,1,The oblique detail changed the whole plan.
2690,1345,2,She gave an oblique answer in class.
2691,1346,1,The octogenarian arrived early for work.
2692,1346,2,Everyone thanked the octogenarian after lunch.
2693,1347,1,The opacity changed the final result.
2694,1347,2,The story included a clear opacity.
2695,1348,1,The opaque detail changed the whole plan.
2696,1348,2,She gave an opaque answer in class.
2697,1349,1,The class discussed the opulence after the video.
2698,1349,2,This example shows the opulence clearly.
2699,1350,1,We saw an opulent pattern in the results.
2700,1350,2,His opulent style made the story stronger.
2701,1351,1,They walked opulently through the quiet hall.
2702,1351,2,The student listened opulently to the story.
2703,1352,1,We need to ordain the plan carefully.
2704,1352,2,He decided to ordain it after the meeting.
2705,1353,1,I cleaned the ore before dinner.
2706,1353,2,The small ore fell from the shelf.
2707,1354,1,The ornate detail changed the whole plan.
2708,1354,2,She gave an ornate answer in class.
2709,1355,1,This ostensible example helped the students.
2710,1355,2,The report used an ostensible idea clearly.
2711,1356,1,We saw a painstaking pattern in the results.
2712,1356,2,His painstaking style made the story stronger.
2713,1357,1,She spoke painstakingly during the meeting.
2714,1357,2,The team worked painstakingly on the final task.
2715,1358,1,This palatable example helped the students.
2716,1358,2,The report used a palatable idea clearly.
2717,1359,1,We shared the palate at lunch.
2718,1359,2,The cook used palate in the meal.
2719,1360,1,The parable detail changed the whole plan.
2720,1360,2,She gave a parable answer in class.
2721,1361,1,This paradoxical example helped the students.
2722,1361,2,The report used a paradoxical idea clearly.
2723,1362,1,The report explained the change paradoxically.
2724,1362,2,The room was designed paradoxically for better sound.
2725,1363,1,The report described the parameter clearly.
2726,1363,2,We noticed the parameter during the project.
2727,1364,1,The class discussed the paramount after the video.
2728,1364,2,This example shows the paramount clearly.
2729,1365,1,We saw a parasitic pattern in the results.
2730,1365,2,His parasitic style made the story stronger.
2731,1366,1,The parochial detail changed the whole plan.
2732,1366,2,She gave a parochial answer in class.
2733,1367,1,They walked patchily through the quiet hall.
2734,1367,2,The student listened patchily to the story.
2735,1368,1,We saw a qualitative pattern in the results.
2736,1368,2,His qualitative style made the story stronger.
2737,1369,1,The report described the qualm clearly.
2738,1369,2,We noticed the qualm during the project.
2739,1370,1,She began to quiver when the music started.
2740,1370,2,They will quiver outside if the weather is good.
2741,1371,1,The rapture changed the final result.
2742,1371,2,The story included a clear rapture.
2743,1372,1,The rapturous detail changed the whole plan.
2744,1372,2,She gave a rapturous answer in class.
2745,1373,1,She spoke rapturously during the meeting.
2746,1373,2,The team worked rapturously on the final task.
2747,1374,1,The team will ravish the issue tomorrow.
2748,1374,2,I hope to ravish this skill with practice.
2749,1375,1,The children like to rebound after school.
2750,1375,2,We watched the birds rebound near the trees.
2751,1376,1,The coach may rebuke players for rude behavior.
2752,1376,2,She gave a quiet rebuke after the mistake.
2753,1377,1,The recitation changed the final result.
2754,1377,2,The story included a clear recitation.
2755,1378,1,The recluse helped a child near the door.
2756,1378,2,A friendly recluse smiled during the meeting.
2757,1379,1,This reclusive example helped the students.
2758,1379,2,The report used a reclusive idea clearly.
2759,1380,1,The team will reconcile the issue tomorrow.
2760,1380,2,I hope to reconcile this skill with practice.
2761,1381,1,The report described the reconciliation clearly.
2762,1381,2,We noticed the reconciliation during the project.
2763,1382,1,The class discussed the recourse after the video.
2764,1382,2,This example shows the recourse clearly.
2765,1383,1,We saw a salivary pattern in the results.
2766,1383,2,His salivary style made the story stronger.
2767,1384,1,The sandwiched detail changed the whole plan.
2768,1384,2,She gave a sandwiched answer in class.
2769,1385,1,The scavenger arrived early for work.
2770,1385,2,Everyone thanked the scavenger after lunch.
2771,1386,1,He answered scholarly when the teacher asked.
2772,1386,2,The machine moved scholarly across the floor.
2773,1387,1,They plan to scroll the problem this week.
2774,1387,2,She tried to scroll the task before dinner.
2775,1388,1,This secular example helped the students.
2776,1388,2,The report used a secular idea clearly.
2777,1389,1,She spoke secularly during the meeting.
2778,1389,2,The team worked secularly on the final task.
2779,1390,1,The seedy detail changed the whole plan.
2780,1390,2,She gave a seedy answer in class.
2781,1391,1,This seismic example helped the students.
2782,1391,2,The report used a seismic idea clearly.
2783,1392,1,The selectivity changed the final result.
2784,1392,2,The story included a clear selectivity.
2785,1393,1,The children like to shamble after school.
2786,1393,2,We watched the birds shamble near the trees.
2787,1394,1,The sheaf was on the wooden table.
2788,1394,2,My brother carried the sheaf to school.
